fecha;valorUVR;variacion_diaria;variacion_mensual;variacion_anual;variacion_ano_corrido
17/02/2019;2,617,114;0,02;0,32;3,17;0,4
18/02/2019;2,617,673;0,02;0,34;3,17;0,42
19/02/2019;2,618,233;0,02;0,35;3,17;0,44
20/02/2019;2,618,792;0,02;0,36;3,17;0,47
21/02/2019;2,619,352;0,02;0,37;3,17;0,49
22/02/2019;2,619,911;0,02;0,38;3,16;0,51
23/02/2019;2,620,471;0,02;0,39;3,16;0,53
24/02/2019;2,621,031;0,02;0,41;3,16;0,55
25/02/2019;2,621,591;0,02;0,42;3,16;0,57
26/02/2019;2,622,151;0,02;0,43;3,16;0,59
27/02/2019;2,622,711;0,02;0,44;3,16;0,62
28/02/2019;2,623,272;0,02;0,45;3,16;0,64
1/03/2019;2,623,832;0,02;0,44;3,16;0,66
2/03/2019;2,624,393;0,02;0,45;3,16;0,68
3/03/2019;2,624,954;0,02;0,46;3,15;0,7
4/03/2019;2,625,514;0,02;0,47;3,15;0,72
5/03/2019;2,626,075;0,02;0,48;3,15;0,74
6/03/2019;2,626,637;0,02;0,49;3,15;0,77
7/03/2019;2,627,198;0,02;0,51;3,15;0,79
8/03/2019;2,627,759;0,02;0,52;3,15;0,81
9/03/2019;2,628,321;0,02;0,53;3,15;0,83
10/03/2019;2,628,882;0,02;0,54;3,15;0,85
11/03/2019;2,629,444;0,02;0,55;3,15;0,87
12/03/2019;2,630,006;0,02;0,56;3,14;0,9
13/03/2019;2,630,568;0,02;0,58;3,14;0,92
14/03/2019;263,113;0,02;0,59;3,14;0,94
15/03/2019;2,631,692;0,02;0,6;3,14;0,96
16/03/2019;2,632,175;0,02;0,6;3,14;0,98
17/03/2019;2,632,657;0,02;0,59;3,13;1
18/03/2019;263,314;0,02;0,59;3,13;1,02
19/03/2019;2,633,623;0,02;0,59;3,12;1,03
20/03/2019;2,634,106;0,02;0,58;3,12;1,05
21/03/2019;2,634,589;0,02;0,58;3,11;1,07
22/03/2019;2,635,072;0,02;0,58;3,11;1,09
23/03/2019;2,635,555;0,02;0,58;3,1;1,11
24/03/2019;2,636,038;0,02;0,57;3,1;1,13
25/03/2019;2,636,522;0,02;0,57;3,1;1,15
26/03/2019;2,637,005;0,02;0,57;3,09;1,16
27/03/2019;2,637,489;0,02;0,56;3,09;1,18
28/03/2019;2,637,972;0,02;0,56;3,08;1,2
29/03/2019;2,638,456;0,02;0,58;3,08;1,22
30/03/2019;263,894;0,02;0,6;3,07;1,24
31/03/2019;2,639,424;0,02;0,62;3,07;1,26
1/04/2019;2,639,908;0,02;0,61;3,06;1,28
2/04/2019;2,640,392;0,02;0,61;3,06;1,29
3/04/2019;2,640,876;0,02;0,61;3,05;1,31
4/04/2019;264,136;0,02;0,6;3,05;1,33
5/04/2019;2,641,844;0,02;0,6;3,04;1,35
6/04/2019;2,642,329;0,02;0,6;3,04;1,37
7/04/2019;2,642,813;0,02;0,59;3,03;1,39
8/04/2019;2,643,298;0,02;0,59;3,03;1,41
9/04/2019;2,643,783;0,02;0,59;3,03;1,42
10/04/2019;2,644,267;0,02;0,59;3,02;1,44
11/04/2019;2,644,752;0,02;0,58;3,02;1,46
12/04/2019;2,645,237;0,02;0,58;3,01;1,48
13/04/2019;2,645,722;0,02;0,58;3,01;1,5
14/04/2019;2,646,207;0,02;0,57;3;1,52
15/04/2019;2,646,693;0,02;0,57;3;1,54
16/04/2019;2,647,072;0,01;0,57;3;1,55
17/04/2019;264,745;0,01;0,56;3,01;1,56
18/04/2019;2,647,829;0,01;0,56;3,02;1,58
19/04/2019;2,648,208;0,01;0,55;3,02;1,59
20/04/2019;2,648,586;0,01;0,55;3,03;1,61
21/04/2019;2,648,965;0,01;0,55;3,04;1,62
22/04/2019;2,649,344;0,01;0,54;3,04;1,64
23/04/2019;2,649,723;0,01;0,54;3,05;1,65
24/04/2019;2,650,102;0,01;0,53;3,06;1,67
25/04/2019;2,650,481;0,01;0,53;3,06;1,68
26/04/2019;265,086;0,01;0,53;3,07;1,7
27/04/2019;2,651,239;0,01;0,52;3,08;1,71
28/04/2019;2,651,619;0,01;0,52;3,08;1,72
29/04/2019;2,651,998;0,01;0,51;3,09;1,74
30/04/2019;2,652,377;0,01;0,51;3,1;1,75
1/05/2019;2,652,757;0,01;0,49;3,1;1,77
2/05/2019;2,653,136;0,01;0,48;3,11;1,78
3/05/2019;2,653,516;0,01;0,48;3,12;1,8
4/05/2019;2,653,895;0,01;0,47;3,12;1,81
5/05/2019;2,654,275;0,01;0,47;3,13;1,83
6/05/2019;2,654,654;0,01;0,47;3,13;1,84
7/05/2019;2,655,034;0,01;0,46;3,14;1,86
8/05/2019;2,655,414;0,01;0,46;3,15;1,87
9/05/2019;2,655,794;0,01;0,45;3,15;1,89
10/05/2019;2,656,174;0,01;0,45;3,16;1,9
11/05/2019;2,656,554;0,01;0,45;3,17;1,91
12/05/2019;2,656,934;0,01;0,44;3,17;1,93
13/05/2019;2,657,314;0,01;0,44;3,18;1,94
14/05/2019;2,657,694;0,01;0,43;3,19;1,96
15/05/2019;2,658,074;0,01;0,43;3,19;1,97
16/05/2019;2,658,502;0,02;0,43;3,19;1,99
17/05/2019;2,658,929;0,02;0,43;3,2;2,01
18/05/2019;2,659,357;0,02;0,44;3,2;2,02
19/05/2019;2,659,785;0,02;0,44;3,2;2,04
20/05/2019;2,660,213;0,02;0,44;3,2;2,05
21/05/2019;2,660,641;0,02;0,44;3,2;2,07
22/05/2019;2,661,069;0,02;0,44;3,2;2,09
23/05/2019;2,661,497;0,02;0,44;3,2;2,1
24/05/2019;2,661,926;0,02;0,45;3,21;2,12
25/05/2019;2,662,354;0,02;0,45;3,21;2,14
26/05/2019;2,662,782;0,02;0,45;3,21;2,15
27/05/2019;2,663,211;0,02;0,45;3,21;2,17
28/05/2019;2,663,639;0,02;0,45;3,21;2,19
29/05/2019;2,664,068;0,02;0,46;3,21;2,2
30/05/2019;2,664,497;0,02;0,46;3,21;2,22
31/05/2019;2,664,925;0,02;0,47;3,21;2,24
1/06/2019;2,665,354;0,02;0,47;3,22;2,25
2/06/2019;2,665,783;0,02;0,48;3,22;2,27
3/06/2019;2,666,212;0,02;0,48;3,22;2,28
4/06/2019;2,666,641;0,02;0,48;3,22;2,3
5/06/2019;266,707;0,02;0,48;3,22;2,32
6/06/2019;2,667,499;0,02;0,48;3,22;2,33
7/06/2019;2,667,928;0,02;0,49;3,22;2,35
8/06/2019;2,668,358;0,02;0,49;3,23;2,37
9/06/2019;2,668,787;0,02;0,49;3,23;2,38
10/06/2019;2,669,216;0,02;0,49;3,23;2,4
11/06/2019;2,669,646;0,02;0,49;3,23;2,42
12/06/2019;2,670,075;0,02;0,49;3,23;2,43
13/06/2019;2,670,505;0,02;0,5;3,23;2,45
14/06/2019;2,670,935;0,02;0,5;3,23;2,47
15/06/2019;2,671,364;0,02;0,5;3,23;2,48
16/06/2019;267,164;0,01;0,49;3,24;2,49
17/06/2019;2,671,915;0,01;0,49;3,24;2,5
18/06/2019;2,672,191;0,01;0,48;3,24;2,51
19/06/2019;2,672,467;0,01;0,48;3,24;2,52
20/06/2019;2,672,742;0,01;0,47;3,24;2,54
21/06/2019;2,673,018;0,01;0,47;3,25;2,55
22/06/2019;2,673,294;0,01;0,46;3,25;2,56
23/06/2019;267,357;0,01;0,45;3,25;2,57
24/06/2019;2,673,846;0,01;0,45;3,25;2,58
25/06/2019;2,674,122;0,01;0,44;3,25;2,59
26/06/2019;2,674,397;0,01;0,44;3,26;2,6
27/06/2019;2,674,673;0,01;0,43;3,26;2,61
28/06/2019;2,674,949;0,01;0,42;3,26;2,62
29/06/2019;2,675,225;0,01;0,42;3,26;2,63
30/06/2019;2,675,501;0,01;0,41;3,27;2,64
1/07/2019;2,675,777;0,01;0,39;3,27;2,65
2/07/2019;2,676,054;0,01;0,39;3,27;2,66
3/07/2019;267,633;0,01;0,38;3,27;2,67
4/07/2019;2,676,606;0,01;0,37;3,27;2,68
5/07/2019;2,676,882;0,01;0,37;3,28;2,69
6/07/2019;2,677,158;0,01;0,36;3,28;2,7
7/07/2019;2,677,434;0,01;0,36;3,28;2,72
8/07/2019;2,677,711;0,01;0,35;3,28;2,73
9/07/2019;2,677,987;0,01;0,34;3,28;2,74
10/07/2019;2,678,263;0,01;0,34;3,29;2,75
11/07/2019;267,854;0,01;0,33;3,29;2,76
12/07/2019;2,678,816;0,01;0,33;3,29;2,77
13/07/2019;2,679,092;0,01;0,32;3,29;2,78
14/07/2019;2,679,369;0,01;0,32;3,29;2,79
15/07/2019;2,679,645;0,01;0,31;3,3;2,8
16/07/2019;2,679,878;0,01;0,31;3,3;2,81
17/07/2019;2,680,111;0,01;0,31;3,3;2,82
18/07/2019;2,680,344;0,01;0,31;3,31;2,83
19/07/2019;2,680,577;0,01;0,3;3,31;2,84
20/07/2019;2,680,811;0,01;0,3;3,32;2,84
21/07/2019;2,681,044;0,01;0,3;3,32;2,85
22/07/2019;2,681,277;0,01;0,3;3,32;2,86
23/07/2019;268,151;0,01;0,3;3,33;2,87
24/07/2019;2,681,743;0,01;0,3;3,33;2,88
25/07/2019;2,681,977;0,01;0,29;3,34;2,89
26/07/2019;268,221;0,01;0,29;3,34;2,9
27/07/2019;2,682,443;0,01;0,29;3,34;2,91
28/07/2019;2,682,677;0,01;0,29;3,35;2,92
29/07/2019;268,291;0,01;0,29;3,35;2,93
30/07/2019;2,683,143;0,01;0,29;3,36;2,93
31/07/2019;2,683,377;0,01;0,29;3,36;2,94
1/08/2019;268,361;0,01;0,29;3,36;2,95
2/08/2019;2,683,844;0,01;0,29;3,37;2,96
3/08/2019;2,684,077;0,01;0,29;3,37;2,97
4/08/2019;2,684,311;0,01;0,29;3,38;2,98
5/08/2019;2,684,544;0,01;0,29;3,38;2,99
6/08/2019;2,684,778;0,01;0,28;3,38;3
7/08/2019;2,685,011;0,01;0,28;3,39;3,01
8/08/2019;2,685,245;0,01;0,28;3,39;3,01
9/08/2019;2,685,478;0,01;0,28;3,4;3,02
10/08/2019;2,685,712;0,01;0,28;3,4;3,03
11/08/2019;2,685,945;0,01;0,28;3,4;3,04
12/08/2019;2,686,179;0,01;0,27;3,41;3,05
13/08/2019;2,686,413;0,01;0,27;3,41;3,06
14/08/2019;2,686,646;0,01;0,27;3,42;3,07
15/08/2019;268,688;0,01;0,27;3,42;3,08
16/08/2019;268,707;0,01;0,27;3,43;3,08
17/08/2019;2,687,261;0,01;0,27;3,44;3,09
18/08/2019;2,687,451;0,01;0,27;3,45;3,1
19/08/2019;2,687,642;0,01;0,26;3,47;3,11
20/08/2019;2,687,833;0,01;0,26;3,48;3,11
21/08/2019;2,688,023;0,01;0,26;3,49;3,12
22/08/2019;2,688,214;0,01;0,26;3,5;3,13
23/08/2019;2,688,404;0,01;0,26;3,51;3,14
24/08/2019;2,688,595;0,01;0,26;3,53;3,14
25/08/2019;2,688,785;0,01;0,25;3,54;3,15
26/08/2019;2,688,976;0,01;0,25;3,55;3,16
27/08/2019;2,689,167;0,01;0,25;3,56;3,17
28/08/2019;2,689,357;0,01;0,25;3,57;3,17
29/08/2019;2,689,548;0,01;0,25;3,58;3,18
30/08/2019;2,689,739;0,01;0,25;3,6;3,19
31/08/2019;2,689,929;0,01;0,24;3,61;3,19
1/09/2019;269,012;0,01;0,24;3,62;3,2
2/09/2019;2,690,311;0,01;0,24;3,63;3,21
3/09/2019;2,690,501;0,01;0,24;3,64;3,22
4/09/2019;2,690,692;0,01;0,24;3,65;3,22
5/09/2019;2,690,883;0,01;0,24;3,67;3,23
6/09/2019;2,691,074;0,01;0,23;3,68;3,24
7/09/2019;2,691,264;0,01;0,23;3,69;3,25
8/09/2019;2,691,455;0,01;0,23;3,7;3,25
9/09/2019;2,691,646;0,01;0,23;3,71;3,26
10/09/2019;2,691,837;0,01;0,23;3,72;3,27
11/09/2019;2,692,028;0,01;0,23;3,74;3,28
12/09/2019;2,692,219;0,01;0,22;3,75;3,28
13/09/2019;2,692,409;0,01;0,22;3,76;3,29
14/09/2019;269,26;0,01;0,22;3,77;3,3
15/09/2019;2,692,791;0,01;0,22;3,78;3,3
16/09/2019;2,692,872;0;0,22;3,78;3,31
17/09/2019;2,692,952;0;0,21;3,78;3,31
18/09/2019;2,693,033;0;0,21;3,78;3,31
19/09/2019;2,693,114;0;0,2;3,78;3,32
20/09/2019;2,693,195;0;0,2;3,78;3,32
21/09/2019;2,693,276;0;0,2;3,78;3,32
22/09/2019;2,693,356;0;0,19;3,78;3,33
23/09/2019;2,693,437;0;0,19;3,77;3,33
24/09/2019;2,693,518;0;0,18;3,77;3,33
25/09/2019;2,693,599;0;0,18;3,77;3,34
26/09/2019;2,693,679;0;0,17;3,77;3,34
27/09/2019;269,376;0;0,17;3,77;3,34
28/09/2019;2,693,841;0;0,17;3,77;3,34
29/09/2019;2,693,922;0;0,16;3,77;3,35
30/09/2019;2,694,002;0;0,16;3,77;3,35
1/10/2019;2,694,083;0;0,15;3,77;3,35
2/10/2019;2,694,164;0;0,14;3,76;3,36
3/10/2019;2,694,245;0;0,14;3,76;3,36
4/10/2019;2,694,326;0;0,14;3,76;3,36
5/10/2019;2,694,406;0;0,13;3,76;3,37
6/10/2019;2,694,487;0;0,13;3,76;3,37
7/10/2019;2,694,568;0;0,12;3,76;3,37
8/10/2019;2,694,649;0;0,12;3,76;3,38
9/10/2019;269,473;0;0,11;3,76;3,38
10/10/2019;269,481;0;0,11;3,76;3,38
11/10/2019;2,694,891;0;0,11;3,76;3,38
12/10/2019;2,694,972;0;0,1;3,75;3,39
13/10/2019;2,695,053;0;0,1;3,75;3,39
14/10/2019;2,695,134;0;0,09;3,75;3,39
15/10/2019;2,695,215;0;0,09;3,75;3,4
16/10/2019;2,695,415;0,01;0,09;3,75;3,41
17/10/2019;2,695,615;0,01;0,1;3,76;3,41
18/10/2019;2,695,814;0,01;0,1;3,76;3,42
19/10/2019;2,696,014;0,01;0,11;3,76;3,43
20/10/2019;2,696,214;0,01;0,11;3,76;3,44
21/10/2019;2,696,414;0,01;0,12;3,77;3,44
22/10/2019;2,696,614;0,01;0,12;3,77;3,45
23/10/2019;2,696,813;0,01;0,13;3,77;3,46
24/10/2019;2,697,013;0,01;0,13;3,77;3,47
25/10/2019;2,697,213;0,01;0,13;3,77;3,47
26/10/2019;2,697,413;0,01;0,14;3,78;3,48
27/10/2019;2,697,613;0,01;0,14;3,78;3,49
28/10/2019;2,697,813;0,01;0,15;3,78;3,5
29/10/2019;2,698,013;0,01;0,15;3,78;3,5
30/10/2019;2,698,213;0,01;0,16;3,79;3,51
31/10/2019;2,698,413;0,01;0,16;3,79;3,52
1/11/2019;2,698,613;0,01;0,17;3,79;3,53
2/11/2019;2,698,813;0,01;0,17;3,79;3,54
3/11/2019;2,699,013;0,01;0,18;3,8;3,54
4/11/2019;2,699,213;0,01;0,18;3,8;3,55
5/11/2019;2,699,413;0,01;0,19;3,8;3,56
6/11/2019;2,699,613;0,01;0,19;3,8;3,57
7/11/2019;2,699,813;0,01;0,19;3,81;3,57
8/11/2019;2,700,013;0,01;0,2;3,81;3,58
9/11/2019;2,700,213;0,01;0,2;3,81;3,59
10/11/2019;2,700,413;0,01;0,21;3,81;3,6
11/11/2019;2,700,613;0,01;0,21;3,81;3,6
12/11/2019;2,700,813;0,01;0,22;3,82;3,61
13/11/2019;2,701,014;0,01;0,22;3,82;3,62
14/11/2019;2,701,214;0,01;0,23;3,82;3,63
15/11/2019;2,701,414;0,01;0,23;3,82;3,64
16/11/2019;2,701,558;0,01;0,23;3,83;3,64
17/11/2019;2,701,702;0,01;0,23;3,83;3,65
18/11/2019;2,701,846;0,01;0,22;3,83;3,65
19/11/2019;270,199;0,01;0,22;3,83;3,66
20/11/2019;2,702,134;0,01;0,22;3,83;3,66
21/11/2019;2,702,278;0,01;0,22;3,83;3,67
22/11/2019;2,702,422;0,01;0,22;3,83;3,67
23/11/2019;2,702,566;0,01;0,21;3,83;3,68
24/11/2019;270,271;0,01;0,21;3,84;3,68
25/11/2019;2,702,854;0,01;0,21;3,84;3,69
26/11/2019;2,702,998;0,01;0,21;3,84;3,7
27/11/2019;2,703,142;0,01;0,2;3,84;3,7
28/11/2019;2,703,286;0,01;0,2;3,84;3,71
29/11/2019;270,343;0,01;0,2;3,84;3,71
30/11/2019;2,703,574;0,01;0,2;3,84;3,72
1/12/2019;2,703,718;0,01;0,19;3,85;3,72
2/12/2019;2,703,862;0,01;0,19;3,85;3,73
3/12/2019;2,704,007;0,01;0,19;3,85;3,73
4/12/2019;2,704,151;0,01;0,18;3,85;3,74
5/12/2019;2,704,295;0,01;0,18;3,85;3,75
6/12/2019;2,704,439;0,01;0,18;3,85;3,75
7/12/2019;2,704,583;0,01;0,18;3,85;3,76
8/12/2019;2,704,727;0,01;0,17;3,86;3,76
9/12/2019;2,704,871;0,01;0,17;3,86;3,77
10/12/2019;2,705,015;0,01;0,17;3,86;3,77
11/12/2019;270,516;0,01;0,17;3,86;3,78
12/12/2019;2,705,304;0,01;0,17;3,86;3,78
13/12/2019;2,705,448;0,01;0,16;3,86;3,79
14/12/2019;2,705,592;0,01;0,16;3,86;3,8
15/12/2019;2,705,736;0,01;0,16;3,87;3,8
16/12/2019;2,705,823;0;0,16;3,86;3,8
17/12/2019;270,591;0;0,16;3,86;3,81
18/12/2019;2,705,998;0;0,15;3,86;3,81
19/12/2019;2,706,085;0;0,15;3,86;3,81
20/12/2019;2,706,172;0;0,15;3,86;3,82
21/12/2019;2,706,259;0;0,15;3,86;3,82
22/12/2019;2,706,347;0;0,15;3,86;3,82
23/12/2019;2,706,434;0;0,14;3,86;3,83
24/12/2019;2,706,521;0;0,14;3,86;3,83
25/12/2019;2,706,609;0;0,14;3,86;3,83
26/12/2019;2,706,696;0;0,14;3,86;3,84
27/12/2019;2,706,783;0;0,13;3,86;3,84
28/12/2019;270,687;0;0,13;3,86;3,84
29/12/2019;2,706,958;0;0,13;3,86;3,85
30/12/2019;2,707,045;0;0,13;3,86;3,85
31/12/2019;2,707,132;0;0,13;3,85;3,85
1/01/2020;2,707,219;0;0,13;3,85;0
2/01/2020;2,707,307;0;0,13;3,85;0,01
3/01/2020;2,707,394;0;0,13;3,85;0,01
4/01/2020;2,707,481;0;0,12;3,85;0,01
5/01/2020;2,707,569;0;0,12;3,85;0,02
6/01/2020;2,707,656;0;0,12;3,85;0,02
7/01/2020;2,707,743;0;0,12;3,85;0,02
8/01/2020;2,707,831;0;0,11;3,85;0,03
9/01/2020;2,707,918;0;0,11;3,85;0,03
10/01/2020;2,708,005;0;0,11;3,85;0,03
11/01/2020;2,708,092;0;0,11;3,85;0,04
12/01/2020;270,818;0;0,11;3,85;0,04
13/01/2020;2,708,267;0;0,1;3,85;0,04
14/01/2020;2,708,354;0;0,1;3,85;0,05
15/01/2020;2,708,442;0;0,1;3,84;0,05
16/01/2020;2,708,669;0,01;0,11;3,84;0,06
17/01/2020;2,708,896;0,01;0,11;3,84;0,07
18/01/2020;2,709,123;0,01;0,12;3,84;0,07
19/01/2020;270,935;0,01;0,12;3,84;0,08
20/01/2020;2,709,577;0,01;0,13;3,84;0,09
21/01/2020;2,709,804;0,01;0,13;3,84;0,1
22/01/2020;2,710,031;0,01;0,14;3,84;0,11
23/01/2020;2,710,258;0,01;0,14;3,83;0,12
24/01/2020;2,710,485;0,01;0,15;3,83;0,12
25/01/2020;2,710,712;0,01;0,15;3,83;0,13
26/01/2020;2,710,939;0,01;0,16;3,83;0,14
27/01/2020;2,711,166;0,01;0,16;3,83;0,15
28/01/2020;2,711,393;0,01;0,17;3,83;0,16
29/01/2020;271,162;0,01;0,17;3,83;0,17
30/01/2020;2,711,847;0,01;0,18;3,82;0,17
31/01/2020;2,712,074;0,01;0,18;3,82;0,18
1/02/2020;2,712,301;0,01;0,19;3,82;0,19
2/02/2020;2,712,529;0,01;0,19;3,82;0,2
3/02/2020;2,712,756;0,01;0,2;3,82;0,21
4/02/2020;2,712,983;0,01;0,2;3,82;0,22
5/02/2020;271,321;0,01;0,21;3,82;0,22
6/02/2020;2,713,438;0,01;0,21;3,82;0,23
7/02/2020;2,713,665;0,01;0,22;3,81;0,24
8/02/2020;2,713,892;0,01;0,22;3,81;0,25
9/02/2020;271,412;0,01;0,23;3,81;0,26
10/02/2020;2,714,347;0,01;0,23;3,81;0,27
11/02/2020;2,714,574;0,01;0,24;3,81;0,27
12/02/2020;2,714,802;0,01;0,24;3,81;0,28
13/02/2020;2,715,029;0,01;0,25;3,81;0,29
14/02/2020;2,715,257;0,01;0,25;3,8;0,3
15/02/2020;2,715,484;0,01;0,26;3,8;0,31
16/02/2020;2,715,876;0,01;0,27;3,8;0,32
17/02/2020;2,716,269;0,01;0,27;3,79;0,34
18/02/2020;2,716,662;0,01;0,28;3,78;0,35
19/02/2020;2,717,054;0,01;0,28;3,77;0,37
20/02/2020;2,717,447;0,01;0,29;3,77;0,38
21/02/2020;271,784;0,01;0,3;3,76;0,4
22/02/2020;2,718,233;0,01;0,3;3,75;0,41
23/02/2020;2,718,625;0,01;0,31;3,75;0,42
24/02/2020;2,719,018;0,01;0,31;3,74;0,44
25/02/2020;2,719,411;0,01;0,32;3,73;0,45
26/02/2020;2,719,804;0,01;0,33;3,72;0,47
27/02/2020;2,720,198;0,01;0,33;3,72;0,48
28/02/2020;2,720,591;0,01;0,34;3,71;0,5
29/02/2020;2,720,984;0,01;0,35;3,72;0,51
1/03/2020;2,721,377;0,01;0,33;3,72;0,53
2/03/2020;2,721,771;0,01;0,34;3,71;0,54
3/03/2020;2,722,164;0,01;0,35;3,7;0,56
4/03/2020;2,722,557;0,01;0,35;3,7;0,57
5/03/2020;2,722,951;0,01;0,36;3,69;0,58
6/03/2020;2,723,344;0,01;0,37;3,68;0,6
7/03/2020;2,723,738;0,01;0,37;3,67;0,61
8/03/2020;2,724,132;0,01;0,38;3,67;0,63
9/03/2020;2,724,525;0,01;0,38;3,66;0,64
10/03/2020;2,724,919;0,01;0,39;3,65;0,66
11/03/2020;2,725,313;0,01;0,4;3,65;0,67
12/03/2020;2,725,707;0,01;0,4;3,64;0,69
13/03/2020;2,726,101;0,01;0,41;3,63;0,7
14/03/2020;2,726,495;0,01;0,41;3,62;0,72
15/03/2020;2,726,889;0,01;0,42;3,62;0,73
16/03/2020;2,727,476;0,02;0,43;3,62;0,75
17/03/2020;2,728,064;0,02;0,43;3,62;0,77
18/03/2020;2,728,652;0,02;0,44;3,63;0,79
19/03/2020;272,924;0,02;0,45;3,63;0,82
20/03/2020;2,729,828;0,02;0,46;3,63;0,84
21/03/2020;2,730,416;0,02;0,46;3,64;0,86
22/03/2020;2,731,004;0,02;0,47;3,64;0,88
23/03/2020;2,731,592;0,02;0,48;3,64;0,9
24/03/2020;2,732,181;0,02;0,48;3,65;0,93
25/03/2020;2,732,769;0,02;0,49;3,65;0,95
26/03/2020;2,733,358;0,02;0,5;3,65;0,97
27/03/2020;2,733,947;0,02;0,51;3,66;0,99
28/03/2020;2,734,536;0,02;0,51;3,66;1,01
29/03/2020;2,735,125;0,02;0,52;3,66;1,03
30/03/2020;2,735,714;0,02;0,54;3,67;1,06
31/03/2020;2,736,304;0,02;0,56;3,67;1,08
1/04/2020;2,736,893;0,02;0,57;3,67;1,1
2/04/2020;2,737,483;0,02;0,58;3,68;1,12
3/04/2020;2,738,072;0,02;0,58;3,68;1,14
4/04/2020;2,738,662;0,02;0,59;3,68;1,16
5/04/2020;2,739,252;0,02;0,6;3,69;1,19
6/04/2020;2,739,842;0,02;0,61;3,69;1,21
7/04/2020;2,740,433;0,02;0,61;3,69;1,23
8/04/2020;2,741,023;0,02;0,62;3,7;1,25
9/04/2020;2,741,613;0,02;0,63;3,7;1,27
10/04/2020;2,742,204;0,02;0,63;3,7;1,3
11/04/2020;2,742,795;0,02;0,64;3,71;1,32
12/04/2020;2,743,386;0,02;0,65;3,71;1,34
13/04/2020;2,743,977;0,02;0,66;3,71;1,36
14/04/2020;2,744,568;0,02;0,66;3,72;1,38
15/04/2020;2,745,159;0,02;0,67;3,72;1,4
16/04/2020;2,745,679;0,02;0,67;3,73;1,42
17/04/2020;2,746,199;0,02;0,66;3,73;1,44
18/04/2020;274,672;0,02;0,66;3,73;1,46
19/04/2020;274,724;0,02;0,66;3,74;1,48
20/04/2020;2,747,761;0,02;0,66;3,74;1,5
21/04/2020;2,748,281;0,02;0,65;3,75;1,52
22/04/2020;2,748,802;0,02;0,65;3,75;1,54
23/04/2020;2,749,323;0,02;0,65;3,76;1,56
24/04/2020;2,749,844;0,02;0,65;3,76;1,58
25/04/2020;2,750,365;0,02;0,64;3,77;1,6
26/04/2020;2,750,886;0,02;0,64;3,77;1,62
27/04/2020;2,751,407;0,02;0,64;3,78;1,64
28/04/2020;2,751,929;0,02;0,64;3,78;1,65
29/04/2020;275,245;0,02;0,63;3,79;1,67
30/04/2020;2,752,972;0,02;0,63;3,79;1,69
1/05/2020;2,753,493;0,02;0,61;3,8;1,71
2/05/2020;2,754,015;0,02;0,6;3,8;1,73
3/05/2020;2,754,537;0,02;0,6;3,81;1,75
4/05/2020;2,755,059;0,02;0,6;3,81;1,77
5/05/2020;2,755,581;0,02;0,6;3,82;1,79
6/05/2020;2,756,103;0,02;0,59;3,82;1,81
7/05/2020;2,756,625;0,02;0,59;3,83;1,83
8/05/2020;2,757,147;0,02;0,59;3,83;1,85
9/05/2020;275,767;0,02;0,59;3,84;1,87
10/05/2020;2,758,192;0,02;0,58;3,84;1,89
11/05/2020;2,758,715;0,02;0,58;3,85;1,91
12/05/2020;2,759,238;0,02;0,58;3,85;1,92
13/05/2020;275,976;0,02;0,58;3,86;1,94
14/05/2020;2,760,283;0,02;0,57;3,86;1,96
15/05/2020;2,760,806;0,02;0,57;3,86;1,98
16/05/2020;2,760,948;0,01;0,56;3,85;1,99
17/05/2020;2,761,091;0,01;0,54;3,84;1,99
18/05/2020;2,761,233;0,01;0,53;3,83;2
19/05/2020;2,761,376;0,01;0,51;3,82;2
20/05/2020;2,761,518;0,01;0,5;3,81;2,01
21/05/2020;276,166;0,01;0,49;3,8;2,01
22/05/2020;2,761,803;0,01;0,47;3,79;2,02
23/05/2020;2,761,945;0,01;0,46;3,77;2,02
24/05/2020;2,762,088;0,01;0,45;3,76;2,03
25/05/2020;276,223;0,01;0,43;3,75;2,04
26/05/2020;2,762,373;0,01;0,42;3,74;2,04
27/05/2020;2,762,515;0,01;0,4;3,73;2,05
28/05/2020;2,762,658;0,01;0,39;3,72;2,05
29/05/2020;276,28;0,01;0,38;3,71;2,06
30/05/2020;2,762,943;0,01;0,36;3,69;2,06
31/05/2020;2,763,085;0,01;0,37;3,68;2,07
1/06/2020;2,763,228;0,01;0,35;3,67;2,07
2/06/2020;276,337;0,01;0,34;3,66;2,08
3/06/2020;2,763,513;0,01;0,33;3,65;2,08
4/06/2020;2,763,655;0,01;0,31;3,64;2,09
5/06/2020;2,763,798;0,01;0,3;3,63;2,09
6/06/2020;276,394;0,01;0,28;3,62;2,1
7/06/2020;2,764,083;0,01;0,27;3,6;2,1
8/06/2020;2,764,225;0,01;0,26;3,59;2,11
9/06/2020;2,764,368;0,01;0,24;3,58;2,11
10/06/2020;276,451;0,01;0,23;3,57;2,12
11/06/2020;2,764,653;0,01;0,22;3,56;2,12
12/06/2020;2,764,796;0,01;0,2;3,55;2,13
13/06/2020;2,764,938;0,01;0,19;3,54;2,14
14/06/2020;2,765,081;0,01;0,17;3,52;2,14
15/06/2020;2,765,223;0,01;0,16;3,51;2,15
16/06/2020;2,764,928;-0,01;0,14;3,49;2,13
17/06/2020;2,764,632;-0,01;0,13;3,47;2,12
18/06/2020;2,764,337;-0,01;0,11;3,45;2,11
19/06/2020;2,764,042;-0,01;0,1;3,43;2,1
